	reply_settings	created_at	edit_history_tweet_ids	conversation_id	author_id	referenced_tweets	lang	text	id	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	geo.place_id	in_reply_to_user_id
1161	everyone	2023-03-09T21:55:00.000Z	['1633949533809041408']	1633949533809041408	1587165073101160448	[{'type': 'retweeted', 'id': '1633841448662753287'}]	en	"RT @imyourmoderator: They can’t admit that elections are stolen because that would mean they’re wrong about Trump, MAGA, and themselves.

T…"	1633949533809041408	75	0	0	0	0		
1162	everyone	2023-03-09T21:55:00.000Z	['1633949533615824897']	1633949533615824897	1577404290603356173	[{'type': 'retweeted', 'id': '1633947845291040769'}]	en	RT @JoeWelker8: guess NO ONE wants to ghost write a book for LOSER donnie so he is just putting some letters in book form and hoping the ma…	1633949533615824897	5	0	0	0	0		
1163	everyone	2023-03-09T21:55:00.000Z	['1633949531409723392']	1633949531409723392	1574096740696920065		en	"Biden Suffers Largest Weekly Drop Of His Presidency  #MAGA #TRUMP2024 #Trump

https://t.co/ZwazXHAgyG"	1633949531409723392	0	0	0	0	2		
1164	everyone	2023-03-09T21:54:59.000Z	['1633949529744580608']	1633949529744580608	264352849	[{'type': 'retweeted', 'id': '1633947319161823233'}]	en	RT @DemCastUSA: Biden's proposed budget strengthens Medicare, decreases the federal deficit, &amp; pays for all of it by increasing taxes on bi…	1633949529744580608	3	0	0	0	0		
1165	everyone	2023-03-09T21:54:59.000Z	['1633949529736196096']	1633949529736196096	1587599811355807745	[{'type': 'retweeted', 'id': '1633943913512722434'}]	en	"RT @ChuckCallesto: JUST IN:  Joe Biden loses his marbles, claims “MAGA Republicans are calling for defunding the police departments.""

 htt…"	1633949529736196096	254	0	0	0	0		
1166	everyone	2023-03-09T21:54:58.000Z	['1633949524568801285']	1633949524568801285	39490436	[{'type': 'retweeted', 'id': '1633858676925796352'}]	en	"RT @JYSexton: Tucker Carlson's lies about what happened on January 6th are about more than just warping history we all witnessed.

This is…"	1633949524568801285	250	0	0	0	0		
1167	everyone	2023-03-09T21:54:58.000Z	['1633949522559655937']	1633849642692517890	304822887	[{'type': 'replied_to', 'id': '1633849642692517890'}]	en	@Daytobehappy The entire election was stolen..they don’t even try to hide it .. this administration is selling this once great Country of our down the drain .. MAGA 🇺🇸	1633949522559655937	0	0	0	0	0		1029096279685648385
1168	everyone	2023-03-09T21:54:56.000Z	['1633949516020711431']	1633949516020711431	1427485544632758273	[{'type': 'retweeted', 'id': '1633880325557305345'}]	en	RT @fark: Jacob Wohl confirmed to have violated the KKK Act. No, not by breaking character during the Klan meeting, but by sending out robo…	1633949516020711431	6	0	0	0	0		
1169	everyone	2023-03-09T21:54:56.000Z	['1633949515483955201']	1633949515483955201	280055031	[{'type': 'retweeted', 'id': '1633855246605889536'}]	en	RT @Len_Future: @NSC5319 @TimFaulkner81 @2ndSon9671 @BentCatTx @pinkfloydlarson @geno_kusa @Chiffonelle29 @ChaosPigeon1 @TheRichFromCali @F…	1633949515483955201	4	0	0	0	0		
1170	everyone	2023-03-09T21:54:55.000Z	['1633949511931314178']	1633949511931314178	1058466471356051456	[{'type': 'retweeted', 'id': '1633933589304803329'}]	en	RT @RonFilipkowski: So, if I’m a MAGA with a few bucks to spare, do I buy Trump’s new book, Desantis’s book, contribute to Lake’s lawsuit,…	1633949511931314178	237	0	0	0	0		
1171	everyone	2023-03-09T21:54:54.000Z	['1633949508995362817']	1633949508995362817	2933958918	[{'type': 'retweeted', 'id': '1633939333605474304'}]	en	"RT @AKfortySlevin: “MAGA republicans are calling to defund the police.”

Joe Biden lies to the American public and MSNBC, CNN, ABC, NBC, CB…"	1633949508995362817	4	0	0	0	0		
1172	everyone	2023-03-09T21:54:54.000Z	['1633949507212783617']	1633949507212783617	780607920312418305	[{'type': 'retweeted', 'id': '1633929982450778112'}]	en	RT @joncoopertweets: 🔔 “Look, daddy. Teacher says, every time a bell rings a MAGA Republican gets arrested for child porn.” https://t.co/f9…	1633949507212783617	316	0	0	0	0		
1173	everyone	2023-03-09T21:54:53.000Z	['1633949501894303744']	1633949501894303744	900113336	[{'type': 'retweeted', 'id': '1633763935642853377'}]	en	"RT @FemalesForTrump: Good morning MAGA Nation!

America First!🇺🇸🇺🇸🇺🇸🇺🇸

Sharing patriotic pictures and quotes today! Go! https://t.co/lmCBa…"	1633949501894303744	244	0	0	0	0		
1174	everyone	2023-03-09T21:54:53.000Z	['1633949501550387201']	1633895900564078624	123732404	[{'type': 'replied_to', 'id': '1633895900564078624'}]	en	@libsoftiktok My kid would be sporting a MAGA hat and Trump tshirt the next day! Free speech, right?	1633949501550387201	0	0	1	0	0		1326229737551912960
1175	everyone	2023-03-09T21:54:52.000Z	['1633949498178412544']	1633949498178412544	1243661899507458049	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633949498178412544	414	0	0	0	0		
1176	everyone	2023-03-09T21:54:51.000Z	['1633949494399184898']	1633949494399184898	2442681686		en	Federal Judge Slams MAGA hoaxer Jacob Wohl for Violating KKK Act https://t.co/g1HMoPchE9 via @YouTube	1633949494399184898	0	0	0	0	0		
1177	everyone	2023-03-09T21:54:51.000Z	['1633949494281900032']	1633949494281900032	46745778		en	I’m gonna just say it - just as the #maga right are responsible for turning people off of their party - the radical left are equally guilty. “Not all….” Can be seen as a cop out, but it’s also true. Not all men, not all white people, not all straight people ….	1633949494281900032	0	0	0	0	1		
1178	everyone	2023-03-09T21:54:51.000Z	['1633949493606465543']	1633943913512722434	1334190151464062978	[{'type': 'replied_to', 'id': '1633943913512722434'}]	en	@ChuckCallesto MAGA, MAGA, MAGA....TRUMP, RUSSIA... now do I get my Jello???	1633949493606465543	0	0	0	0	2		4765364386
1179	everyone	2023-03-09T21:54:51.000Z	['1633949493103083520']	1633936508930625536	1505517764424843268	[{'type': 'replied_to', 'id': '1633947929504538624'}]	en	@politicalblond That’s not going to happen due to Gerrymandering at the state and federal level. Sign up to a few Maga politicians fundraising accounts, not hard to see their cycle of money raising.	1633949493103083520	0	0	1	0	2		1018697824282656768
1180	everyone	2023-03-09T21:54:51.000Z	['1633949492839067650']	1633949492839067650	85821611	[{'type': 'retweeted', 'id': '1633830122867539976'}]	en	"RT @mtaibbi: 37.  DiResta’s New Knowledge helped design the Hamilton 68 project exposed in the #TwitterFiles. 

Although it claimed to trac…"	1633949492839067650	819	0	0	0	0		
1181	everyone	2023-03-09T21:54:50.000Z	['1633949488640557060']	1633949488640557060	2165802186	[{'type': 'retweeted', 'id': '1633830122867539976'}]	en	"RT @mtaibbi: 37.  DiResta’s New Knowledge helped design the Hamilton 68 project exposed in the #TwitterFiles. 

Although it claimed to trac…"	1633949488640557060	819	0	0	0	0		
1182	everyone	2023-03-09T21:54:50.000Z	['1633949488560721921']	1633908912754921474	1510028153707765770	[{'type': 'replied_to', 'id': '1633943553255538689'}]	en	"@aprilthedreamer @MichaelDeLauzon And for the record even though I'm probably more conservative I'm not crazy about trump or "" maga "" like people like to call ,just think the story hasn't been told truthfully and this was used and is still being used as a political weapon,and was taken totally out of proportion"	1633949488560721921	0	1	0	0	9		1510028153707765770
1183	everyone	2023-03-09T21:54:49.000Z	['1633949487382302721']	1633949487382302721	1290018339398381569	[{'type': 'retweeted', 'id': '1633894588657090573'}]	en	RT @namwella1961: MAGAts have spent the week insisting that Tucker Carlson's spin of #J6footage proves it was Antifa &amp; liberals who attacke…	1633949487382302721	127	0	0	0	0		
1184	everyone	2023-03-09T21:54:49.000Z	['1633949486379589633']	1633949486379589633	755560293112033281	[{'type': 'retweeted', 'id': '1633895027410608128'}]	en	RT @ThatFurryNinja: Holy fuck this is literally a furry MAGA cult. https://t.co/uzxjWFA2lk	1633949486379589633	9	0	0	0	0		
1185	everyone	2023-03-09T21:54:48.000Z	['1633949483884240896']	1633835051292168192	325008883	[{'type': 'replied_to', 'id': '1633835051292168192'}]	en	@RepDavid @wakeuptucson @WaysandMeansGOP Are you aligning yourself with the MAGA clown show? What are you doing to help your constituents? https://t.co/zpKc7ucBZN	1633949483884240896	0	0	0	0	2		229197216
1186	everyone	2023-03-09T21:54:48.000Z	['1633949481828855808']	1633949481828855808	741364237013012481	[{'type': 'retweeted', 'id': '1633913336550268929'}]	en	RT @Victorshi2020: Love this: President Biden is directly calling out Kevin McCarthy and MAGA Republicans right now for voting against thin…	1633949481828855808	439	0	0	0	0		
1187	everyone	2023-03-09T21:54:48.000Z	['1633949481606565898']	1633949481606565898	3089418209	[{'type': 'retweeted', 'id': '1633876587795087360'}]	en	"RT @SpiroAgnewGhost: Fake billionaire conman needs to grift some more money from his brain dead cult members. 

#MAGA Major Asshole Griftin…"	1633949481606565898	248	0	0	0	0		
1188	everyone	2023-03-09T21:54:45.000Z	['1633949468839268353']	1633949468839268353	1026282888474443776	[{'type': 'retweeted', 'id': '1633878089662099461'}]	en	"RT @DebraErnst14: https://t.co/jQ5Cz1Ag2p

The MAGA Republican budget is utterly ridiculous, has no format, no clue how it’s written and go…"	1633949468839268353	135	0	0	0	0		
1189	everyone	2023-03-09T21:54:45.000Z	['1633949468319191040']	1633949468319191040	37806498	[{'type': 'retweeted', 'id': '1633949379659964417'}]	en	"RT @Sarabellag: @AnnCoulter -
Patriots are waiting to hear more any/intel _ data points _ details 

MAGA Patriots 
R Critical Thinkers

Dem…"	1633949468319191040	1	0	0	0	0		
1190	everyone	2023-03-09T21:54:45.000Z	['1633949467777835008']	1633949467777835008	1399400561720573953	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633949467777835008	1803	0	0	0	0		
1191	everyone	2023-03-09T21:54:44.000Z	['1633949466418991104']	1633949466418991104	1565396752383070209	[{'type': 'retweeted', 'id': '1633850267006545920'}]	en	RT @TheRichFromCali: While Maga republicans made fun of Paul Pelosi and his attack, Democrats are wishing Mitch McConnell a speedy recovery…	1633949466418991104	255	0	0	0	0		
1192	everyone	2023-03-09T21:54:44.000Z	['1633949465932439554']	1633949465932439554	1632244565271871495	[{'type': 'retweeted', 'id': '1633889152369569792'}]	en	"RT @GreyLady45: 🇺🇸FREEDOM🇺🇸5⃣
@james_pidd 
@PiperQ45
@thefattestbob 
@Hamletgarcia17
@Gn10591059
@twnkltwinkle
@AllenUltraMaga
@leeleejay18…"	1633949465932439554	215	0	0	0	0		
1193	everyone	2023-03-09T21:54:43.000Z	['1633949459028537344']	1633949459028537344	1623089463453679620	[{'type': 'retweeted', 'id': '1633830122867539976'}]	en	"RT @mtaibbi: 37.  DiResta’s New Knowledge helped design the Hamilton 68 project exposed in the #TwitterFiles. 

Although it claimed to trac…"	1633949459028537344	819	0	0	0	0		
1194	everyone	2023-03-09T21:54:42.000Z	['1633949458009579520']	1633641062634774534	1314286372232941568	[{'type': 'replied_to', 'id': '1633641062634774534'}]	en	@RepMTG Nope. Not the way reality works. Read this - you'll want to run to get your MAGA binkie afterwards if you stop and think about it, but it's true. Republicans ARE worse for the economy#USA #Patriot #Truth #REALITY #GOP #MAGA #America https://t.co/VkEGuG4zcb @romenewstribune	1633949458009579520	0	0	0	0	0		1344356576786866176
1195	everyone	2023-03-09T21:54:41.000Z	['1633949453286621185']	1633949453286621185	542605425	[{'type': 'retweeted', 'id': '1633926557948592128'}]	en	"RT @markymark757: McCarthy is a Speaker in Name Only.  He betrayed our democracy with all the ""deals"" he made with the extreme MAGA GOP to…"	1633949453286621185	8	0	0	0	0		
1196	everyone	2023-03-09T21:54:41.000Z	['1633949453131325440']	1633949453131325440	881685709165342720	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633949453131325440	1803	0	0	0	0		
1197	everyone	2023-03-09T21:54:41.000Z	['1633949451017494531']	1633949451017494531	1346980541841743873	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633949451017494531	414	0	0	0	0		
1198	everyone	2023-03-09T21:54:39.000Z	['1633949445531533312']	1633949445531533312	1406934018	[{'type': 'retweeted', 'id': '1633913336550268929'}]	en	RT @Victorshi2020: Love this: President Biden is directly calling out Kevin McCarthy and MAGA Republicans right now for voting against thin…	1633949445531533312	439	0	0	0	0		
1199	everyone	2023-03-09T21:54:39.000Z	['1633949445430689793']	1633949445430689793	4606518792	[{'type': 'retweeted', 'id': '1633521712431079430'}]	en	RT @SenateBudget: If MAGA Republicans leveled with the American people about what they’re really up to, they’d be sent home in a heartbeat.…	1633949445430689793	618	0	0	0	0		
1200	everyone	2023-03-09T21:54:38.000Z	['1633949439982436352']	1633420930314649602	473452967	[{'type': 'replied_to', 'id': '1633421058639376385'}]	en	@dbongino I disagree, the Capitol was full of unhinged right wing Maga nut cases on Jan. 6!	1633949439982436352	0	0	0	0	0		232901331
1201	everyone	2023-03-09T21:54:38.000Z	['1633949439969697792']	1633949439969697792	335393338	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633949439969697792	414	0	0	0	0		
1202	everyone	2023-03-09T21:54:37.000Z	['1633949437998317569']	1633949437998317569	206264653	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633949437998317569	414	0	0	0	0		
1203	everyone	2023-03-09T21:54:36.000Z	['1633949432478662656']	1633949432478662656	2299831880	[{'type': 'retweeted', 'id': '1633933589304803329'}]	en	RT @RonFilipkowski: So, if I’m a MAGA with a few bucks to spare, do I buy Trump’s new book, Desantis’s book, contribute to Lake’s lawsuit,…	1633949432478662656	237	0	0	0	0		
1204	everyone	2023-03-09T21:54:35.000Z	['1633949428863172609']	1633949428863172609	1216876347198324736		en	"Arnold Schwarzenegger has a powerful message for those who have gone down a path of hate

#MAGA, #Trump2024, #DeSantis2024 ...this is for YOU. Watch it.

https://t.co/ibUce9JhUU"	1633949428863172609	0	0	1	0	4		
1205	everyone	2023-03-09T21:54:35.000Z	['1633949428674428931']	1633949428674428931	32480478	[{'type': 'retweeted', 'id': '1633858676925796352'}]	en	"RT @JYSexton: Tucker Carlson's lies about what happened on January 6th are about more than just warping history we all witnessed.

This is…"	1633949428674428931	250	0	0	0	0		
1206	everyone	2023-03-09T21:54:34.000Z	['1633949423842791425']	1633949423842791425	711720939822551040	[{'type': 'retweeted', 'id': '1631038148414427136'}]	en	"RT @murrayb560sl: The MAGA Republicans have security footage
Their next coup attempt just might succeed 
Thanks to the Weaker Speaker McCar…"	1633949423842791425	23	0	0	0	0		
1207	everyone	2023-03-09T21:54:34.000Z	['1633949421548482560']	1633949421548482560	1088232077542092805	[{'type': 'retweeted', 'id': '1633886752594350081'}]	en	RT @TheRichFromCali: Congratulations to Kevin McCarthy for finally showing the American people what the Maga GOP stands for, Lies and Hate,…	1633949421548482560	245	0	0	0	0		
1208	everyone	2023-03-09T21:54:33.000Z	['1633949419316867073']	1633949419316867073	1347336280217186305	[{'type': 'retweeted', 'id': '1633520882952937510'}]	en	"RT @MamalehTrumpOG: I see House Republicans and Treason trending at the same time.

Isn't that the definition of redundant?

#MAGA #GOP #Tr…"	1633949419316867073	9	0	0	0	0		
1209	everyone	2023-03-09T21:54:33.000Z	['1633949417538461696']	1633901576631771137	1504880170804592647	[{'type': 'replied_to', 'id': '1633901576631771137'}]	en	@CoVet_81 @LegendConductrs @CatSaavy @Ilegvm @MAGA__Patriot @thejavawitch @ssgtbarbarausaf @locoashes @BradhamShannon @NancyMar2022 @CreasonJana @LionessDeb19 @JanetFr11616397 @V_Hawtmess1 @Rammie24 @Jothedeplorable @james_pidd @NavyVeteranPaul @_djtII 🇺🇸Thank you Cheryl for the seat. Following all &amp; rt'd. #Patriots please consider following me back @USAFirstPatriot #IFBAP #AmericaFirst https://t.co/F8TS1ZTyJ8	1633949417538461696	0	0	0	0	4		1349376411069526017
1210	everyone	2023-03-09T21:54:32.000Z	['1633949413700927488']	1633949413700927488	2955759658	[{'type': 'retweeted', 'id': '1633940440733872135'}]	en	RT @SethAbramson: And every day Ray Epps trends, or Dr. Fauci trends, or #J6CoverUp trends, because MAGAs are full-diaper emo cultists who…	1633949413700927488	30	0	0	0	0		
1211	everyone	2023-03-09T21:54:32.000Z	['1633949412924837890']	1633872667307839489	1041094174127411200	[{'type': 'replied_to', 'id': '1633872667307839489'}]	en	@fred_guttenberg @LeaderBookFL Thank you.  DuhSantis is placing all his cronies in strategic positions.  I was very worried about this. If he truly cared about our children, he wouldn’t have allowed open carry. His sole agenda is to get MAGA votes. https://t.co/Emddvb0lT2	1633949412924837890	1	0	2	0	17		967027984426242053
1212	everyone	2023-03-09T21:54:31.000Z	['1633949412614447105']	1633949412614447105	1619859890	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633949412614447105	1803	0	0	0	0		
1213	everyone	2023-03-09T21:54:31.000Z	['1633949411955933184']	1633949411955933184	1598822795210854402	[{'type': 'retweeted', 'id': '1633946552980107266'}]	en	"RT @ProudElephantUS: Biden: ""MAGA Republicans are calling for defunding the police department.""

That is a lie. There is not a single Repub…"	1633949411955933184	96	0	0	0	0		
1214	everyone	2023-03-09T21:54:31.000Z	['1633949411213557761']	1633949411213557761	1587667417379086337	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633949411213557761	1803	0	0	0	0		
1215	everyone	2023-03-09T21:54:31.000Z	['1633949409976131585']	1633949409976131585	1559644985573707779	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633949409976131585	414	0	0	0	0		
1216	everyone	2023-03-09T21:54:30.000Z	['1633949406289592320']	1633949406289592320	85732472	[{'type': 'retweeted', 'id': '1633829656410607617'}]	en	RT @Mollyploofkins: Lauren Boebert's about to be a grandmother at 36. Her 17yr old son's girlfriend just turned 16 (he'll be 18 this month)…	1633949406289592320	1253	0	0	0	0		
1217	everyone	2023-03-09T21:54:30.000Z	['1633949405253443587']	1633702234742505473	4160021788	[{'type': 'replied_to', 'id': '1633722235138572288'}]	en	"@LaceySlideShows @Kimberley1usa The dems &amp;  GOP have sold out We The People for their own selfish benefit.

Thankfully we elected DJT in 2016 election and he exposed how the parties, media and big business work against our American values.

We must elect America First advocates only!

#Trump2024 
#MAGA"	1633949405253443587	0	0	0	0	0		1585984988427833346
1218	everyone	2023-03-09T21:54:29.000Z	['1633949404368347138']	1633949404368347138	871112515790360576	[{'type': 'quoted', 'id': '1633923341928001536'}]	en	"""MAGA Republicans are calling for defunding the police departments.”

Next you tell us that Democrats and Republicans switched platforms years ago and that the Democrats didn’t start the KKK.

😂😂😂 https://t.co/zWlvAaMw7y"	1633949404368347138	0	0	0	0	30		
1219	everyone	2023-03-09T21:54:29.000Z	['1633949402078257156']	1633925843822182400	1377705592161243137	[{'type': 'replied_to', 'id': '1633925843822182400'}]	en	"@CitizenFreePres This is getting funny in an absurd way. It's like he and the Dems are just throwing out things that they have promoted to see if they can blame and make them stick to the MAGA Repubs.  

We know there are low info/low IQ Democrats out there that will follow lock step. 

#WalkAway"	1633949402078257156	0	0	0	0	6		18929234
1220	everyone	2023-03-09T21:54:29.000Z	['1633949401281359872']	1633949401281359872	1608257309075202049	[{'type': 'retweeted', 'id': '1633929174090915841'}]	en	RT @TribelSocial: @OccupyDemocrats Hi folks! If you do decide to migrate to @TribelSocial to escape Musk’s MAGA Twitter, please download th…	1633949401281359872	17	0	0	0	0		
1221	everyone	2023-03-09T21:54:28.000Z	['1633949397141667841']	1633947998047682563	21258027	[{'type': 'replied_to', 'id': '1633947998047682563'}]	en	@williamlegate I've blocked at least 1,000 MAGA accounts.  I have no sympathy for EM.	1633949397141667841	0	0	1	0	16		38029205
1222	everyone	2023-03-09T21:54:28.000Z	['1633949396638527488']	1633949396638527488	1230202948778516481	[{'type': 'retweeted', 'id': '1633943913512722434'}]	en	"RT @ChuckCallesto: JUST IN:  Joe Biden loses his marbles, claims “MAGA Republicans are calling for defunding the police departments.""

 htt…"	1633949396638527488	254	0	0	0	0		
1223	everyone	2023-03-09T21:54:28.000Z	['1633949396596293634']	1633192879341330432	1503139711346515978	[{'type': 'replied_to', 'id': '1633949016093339652'}]	en	@TG1234567888 @of_capri @aorgat @DailyCaller @TuckerCarlson @DonaldJTrumpJr Trump lawyer has admitted to spreading election lies. Under oath. FoxNews has admitted to spreading lies and nonsense to appease MAGA moron viewers. Tucker Carlson hates him. Trump is disgrace.	1633949396596293634	0	0	1	0	11		1503139711346515978
1224	everyone	2023-03-09T21:54:27.000Z	['1633949395640262658']	1633949395640262658	1629550767148523520		en	It seems an increasingly difficult position for MAGA Republicans to state they are for law &amp; order. While the politics of our democracy are messy, we all must speak truth, find compromise and stand together. Otherwise, authoritarian past is prologue.  https://t.co/E76y91gBYX	1633949395640262658	0	0	0	0	0		
1225	everyone	2023-03-09T21:54:27.000Z	['1633949395514187780']	1633949395514187780	53752278	[{'type': 'retweeted', 'id': '1632740747412684800'}]	en	"RT @HoosierRebel44: @ACTforAmerica Ultra MAGA Granny Boebert had this to say at CPAC: 

“No more diversity, equity, or inclusion! We must s…"	1633949395514187780	2	0	0	0	0		
1226	everyone	2023-03-09T21:54:27.000Z	['1633949394847293441']	1633949394847293441	1499413045147283458	[{'type': 'retweeted', 'id': '1633939091996721152'}]	en	RT @lolrh1: It perplexes me how supposedly freedom-loving MAGA manly men--who've spent all their lives fantasizing about using their AR-15s…	1633949394847293441	6	0	0	0	0		
1227	everyone	2023-03-09T21:54:27.000Z	['1633949393689751552']	1633949393689751552	888159350455386115	[{'type': 'retweeted', 'id': '1633883862102097938'}]	en	"RT @TeaPainUSA: MAGA is a sickness.  A literal freekin' sickness.

https://t.co/Fry7Xk69hX"	1633949393689751552	127	0	0	0	0		
1228	everyone	2023-03-09T21:54:27.000Z	['1633949392477593604']	1633949392477593604	4406918593	[{'type': 'retweeted', 'id': '1633940440733872135'}]	en	RT @SethAbramson: And every day Ray Epps trends, or Dr. Fauci trends, or #J6CoverUp trends, because MAGAs are full-diaper emo cultists who…	1633949392477593604	30	0	0	0	0		
1229	everyone	2023-03-09T21:54:26.000Z	['1633949391643103233']	1633902540147531776	1332465370041442304	[{'type': 'replied_to', 'id': '1633902540147531776'}]	en	@charliekirk11 The whole anti MAGA movement is based on lies anyway. It will collapse under its own weight.	1633949391643103233	0	0	0	0	0		292929271
1230	everyone	2023-03-09T21:54:26.000Z	['1633949390347051009']	1633949390347051009	1558337348	[{'type': 'retweeted', 'id': '1633929982450778112'}]	en	RT @joncoopertweets: 🔔 “Look, daddy. Teacher says, every time a bell rings a MAGA Republican gets arrested for child porn.” https://t.co/f9…	1633949390347051009	316	0	0	0	0		
1231	everyone	2023-03-09T21:54:24.000Z	['1633949381643649026']	1633949381643649026	64225530	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633949381643649026	1803	0	0	0	0		
1232	everyone	2023-03-09T21:54:24.000Z	['1633949381412913154']	1633949381412913154	109644232	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633949381412913154	414	0	0	0	0		
1233	everyone	2023-03-09T21:54:24.000Z	['1633949380171399170']	1633949380171399170	410696555	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633949380171399170	414	0	0	0	0		
1234	everyone	2023-03-09T21:54:24.000Z	['1633949379659964417']	1633854209123598336	37806498	[{'type': 'replied_to', 'id': '1633854209123598336'}]	en	"@AnnCoulter -
Patriots are waiting to hear more any/intel _ data points _ details 

MAGA Patriots 
R Critical Thinkers

Demz
do what their told to do 

Patriots 
1st verify _ then trust 

Watch at

Infowars (dot) com 
Banned (dot) Video https://t.co/dKvGL5hT3f"	1633949379659964417	1	0	0	0	1		196168350
1235	everyone	2023-03-09T21:54:24.000Z	['1633949379408060421']	1633927758639407105	18029781	[{'type': 'replied_to', 'id': '1633927758639407105'}]	en	@BrianKarem Trump expanded swamp by unparalleled magnitude filled with the New MAGA GOP OFFICIALS from RED STATES	1633949379408060421	0	0	0	0	5		21001599
1236	everyone	2023-03-09T21:54:22.000Z	['1633949373301235712']	1633949373301235712	2313875460	[{'type': 'retweeted', 'id': '1633946552980107266'}]	en	"RT @ProudElephantUS: Biden: ""MAGA Republicans are calling for defunding the police department.""

That is a lie. There is not a single Repub…"	1633949373301235712	96	0	0	0	0		
1237	everyone	2023-03-09T21:54:22.000Z	['1633949372089249795']	1532010283962613762	1348467567837409281	[{'type': 'replied_to', 'id': '1633947127226269697'}]	en	@DigiVorr @AngryFleas @itisjustmebabe @comboverwhelmed @AcrytearsMag @michellewither6 @Pis0Mojado @Kelledin @VinceGottalotta @jkoff609 @PeterFee182 @EHunt48483 @ltlnicky43 @ThomasP7575 @EducatingTrump2 @ReneeDonnel @Synyster63 @backtobacktoday @MistressRedWasp @Karlton111 @RoyQHobbs @_CapitalOffense @Lietdansnewlegs @AntWindmill @TastyMorsel6 @2457klhu @proundpapaof3 @Theresa51332 @WorkersUtopia @RealDamnDean @Natural_Femme @__TeekeeMon @TrumpLOST5 @Nicoleg425 @DigiMalice @MagaPhoenix73 @CRogers1973 @KleeOntheRight @lanemancini61 @missled2u @MFSpitfire @emerichathome @PatrioticKitten @KayeKittyKitti1 @teamphil @lostandlovinit @WontBeSilent2 @giddy_bunny @jdd2169 @AgainMothra Well the media doesn’t show it so obviously you have no idea.  Facts are though that MAGA and Trump have the majority in this country, of the People.  Unfortunately it is the agencies and media that aren’t allowing that to be seen.	1633949372089249795	0	1	0	0	6		217976219
1238	everyone	2023-03-09T21:54:20.000Z	['1633949364837031936']	1633949364837031936	1881093344	[{'type': 'retweeted', 'id': '1633947770988969987'}]	en	"RT @m_dicey: mega-thread with video bites of Gym's Subcommittee on the Petty Grievances of the Ultra-MAGA hearing today👇🏽

(wear your wader…"	1633949364837031936	1	0	0	0	0		
1239	everyone	2023-03-09T21:54:20.000Z	['1633949364799549440']	1633949364799549440	455593858	[{'type': 'retweeted', 'id': '1633929982450778112'}]	en	RT @joncoopertweets: 🔔 “Look, daddy. Teacher says, every time a bell rings a MAGA Republican gets arrested for child porn.” https://t.co/f9…	1633949364799549440	316	0	0	0	0		
1240	everyone	2023-03-09T21:54:19.000Z	['1633949360752054272']	1633949360752054272	2473048608	[{'type': 'retweeted', 'id': '1633943913512722434'}]	en	"RT @ChuckCallesto: JUST IN:  Joe Biden loses his marbles, claims “MAGA Republicans are calling for defunding the police departments.""

 htt…"	1633949360752054272	254	0	0	0	0		
